Plot Title: 10597831,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 10597831, SEN S/N: 10597831)"
1604,7/16/2022 15:00,22.142
1605,7/16/2022 16:00,21.473
1606,7/16/2022 17:00,20.234
1607,7/16/2022 18:00,21.473
1608,7/16/2022 19:00,20.424
1609,7/16/2022 20:00,19.948
1610,7/16/2022 21:00,19.758
1611,7/16/2022 22:00,18.996
1612,7/16/2022 23:00,18.616
1613,7/17/2022 0:00,18.521
1614,7/17/2022 1:00,18.14
1615,7/17/2022 2:00,18.045
1616,7/17/2022 3:00,18.045
1617,7/17/2022 4:00,18.045
1618,7/17/2022 5:00,17.855
1619,7/17/2022 6:00,17.57
1620,7/17/2022 7:00,18.14
1621,7/17/2022 8:00,20.234
1622,7/17/2022 9:00,23.966
1623,7/17/2022 10:00,22.812
1624,7/17/2022 11:00,21.855
1625,7/17/2022 12:00,23.004
1626,7/17/2022 13:00,24.448
1627,7/17/2022 14:00,22.429
1628,7/17/2022 15:00,22.525
1629,7/17/2022 16:00,22.142
1630,7/17/2022 17:00,20.615
1631,7/17/2022 18:00,19.758
1632,7/17/2022 19:00,18.901
1633,7/17/2022 20:00,17.855
1634,7/17/2022 21:00,17.57
1635,7/17/2022 22:00,17.475
1636,7/17/2022 23:00,17.57
1637,7/18/2022 0:00,17.665
1638,7/18/2022 1:00,17.76
1639,7/18/2022 2:00,17.665
1640,7/18/2022 3:00,17.76
1641,7/18/2022 4:00,17.76
1642,7/18/2022 5:00,17.57
1643,7/18/2022 6:00,17.57
1644,7/18/2022 7:00,17.95
1645,7/18/2022 8:00,20.043
1646,7/18/2022 9:00,22.333
1647,7/18/2022 10:00,22.429
1648,7/18/2022 11:00,21.664
1649,7/18/2022 12:00,22.621
1650,7/18/2022 13:00,23.004
1651,7/18/2022 14:00,25.125
1652,7/18/2022 15:00,23.484
1653,7/18/2022 16:00,21.569
1654,7/18/2022 17:00,22.238
1655,7/18/2022 18:00,24.641
1656,7/18/2022 19:00,22.046
1657,7/18/2022 20:00,20.996
1658,7/18/2022 21:00,20.424
1659,7/18/2022 22:00,19.567
1660,7/18/2022 23:00,18.901
1661,7/19/2022 0:00,18.426
1662,7/19/2022 1:00,17.95
1663,7/19/2022 2:00,17.57
1664,7/19/2022 3:00,17.284
1665,7/19/2022 4:00,17.284
1666,7/19/2022 5:00,17.094
1667,7/19/2022 6:00,16.999
1668,7/19/2022 7:00,17.665
1669,7/19/2022 8:00,20.234
1670,7/19/2022 9:00,23.581
1671,7/19/2022 10:00,23.196
1672,7/19/2022 11:00,22.142
1673,7/19/2022 12:00,23.388
1674,7/19/2022 13:00,24.062
1675,7/19/2022 14:00,25.125
1676,7/19/2022 15:00,26.488
1677,7/19/2022 16:00,26.683
1678,7/19/2022 17:00,23.196
1679,7/19/2022 18:00,21.855
1680,7/19/2022 19:00,20.615
1681,7/19/2022 20:00,19.282
1682,7/19/2022 21:00,19.377
1683,7/19/2022 22:00,18.711
1684,7/19/2022 23:00,18.14
1685,7/20/2022 0:00,18.045
1686,7/20/2022 1:00,17.855
1687,7/20/2022 2:00,17.76
1688,7/20/2022 3:00,17.57
1689,7/20/2022 4:00,17.57
1690,7/20/2022 5:00,17.57
1691,7/20/2022 6:00,17.665
1692,7/20/2022 7:00,18.045
1693,7/20/2022 8:00,19.853
1694,7/20/2022 9:00,22.333
1695,7/20/2022 10:00,22.429
1696,7/20/2022 11:00,22.333
1697,7/20/2022 12:00,23.1
1698,7/20/2022 13:00,24.158
1699,7/20/2022 14:00,22.621
1700,7/20/2022 15:00,20.996
1701,7/20/2022 16:00,20.424
1702,7/20/2022 17:00,19.948
1703,7/20/2022 18:00,19.662
1704,7/20/2022 19:00,19.662
1705,7/20/2022 20:00,19.472
1706,7/20/2022 21:00,19.282
1707,7/20/2022 22:00,18.14
1708,7/20/2022 23:00,17.855
1709,7/21/2022 0:00,17.475
1710,7/21/2022 1:00,17.475
1711,7/21/2022 2:00,17.57
1712,7/21/2022 3:00,17.76
1713,7/21/2022 4:00,17.57
1714,7/21/2022 5:00,17.57
1715,7/21/2022 6:00,17.76
1716,7/21/2022 7:00,17.57
1717,7/21/2022 8:00,18.236
1718,7/21/2022 9:00,20.901
1719,7/21/2022 10:00,21.664
1720,7/21/2022 11:00,21.569
1721,7/21/2022 12:00,23.196
1722,7/21/2022 13:00,25.319
1723,7/21/2022 14:00,22.046
1724,7/21/2022 15:00,21.282
1725,7/21/2022 16:00,26.39
1726,7/21/2022 17:00,23.196
1727,7/21/2022 18:00,23.388
1728,7/21/2022 19:00,20.519
1729,7/21/2022 20:00,19.758
1730,7/21/2022 21:00,19.377
1731,7/21/2022 22:00,17.95
1732,7/21/2022 23:00,17.284
1733,7/22/2022 0:00,16.999
1734,7/22/2022 1:00,16.903
1735,7/22/2022 2:00,16.999
1736,7/22/2022 3:00,17.189
1737,7/22/2022 4:00,17.094
1738,7/22/2022 5:00,16.999
1739,7/22/2022 6:00,16.999
1740,7/22/2022 7:00,17.76
1741,7/22/2022 8:00,19.948
1742,7/22/2022 9:00,21.282
1743,7/22/2022 10:00,22.429
1744,7/22/2022 10:39,
1745,7/22/2022 10:40,
1746,7/22/2022 10:40,
1747,7/22/2022 10:40,
1748,7/22/2022 10:40,
