"Plot Title: Air2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10597857, SEN S/N: 10597857)","Coupler Attached (LGR S/N: 10597857)","Coupler Detached (LGR S/N: 10597857)","Host Connected (LGR S/N: 10597857)","Stopped (LGR S/N: 10597857)","End Of File (LGR S/N: 10597857)"
1057,06/25/22 07:00:00 AM,19.282,,,,,
1058,06/25/22 08:00:00 AM,28.655,,,,,
1059,06/25/22 09:00:00 AM,26.585,,,,,
1060,06/25/22 10:00:00 AM,30.457,,,,,
1061,06/25/22 11:00:00 AM,27.665,,,,,
1062,06/25/22 12:00:00 PM,24.255,,,,,
1063,06/25/22 01:00:00 PM,20.805,,,,,
1064,06/25/22 02:00:00 PM,21.091,,,,,
1065,06/25/22 03:00:00 PM,21.282,,,,,
1066,06/25/22 04:00:00 PM,29.452,,,,,
1067,06/25/22 05:00:00 PM,24.835,,,,,
1068,06/25/22 06:00:00 PM,21.378,,,,,
1069,06/25/22 07:00:00 PM,20.138,,,,,
1070,06/25/22 08:00:00 PM,19.282,,,,,
1071,06/25/22 09:00:00 PM,18.331,,,,,
1072,06/25/22 10:00:00 PM,17.570,,,,,
1073,06/25/22 11:00:00 PM,17.094,,,,,
1074,06/26/22 12:00:00 AM,16.237,,,,,
1075,06/26/22 01:00:00 AM,15.473,,,,,
1076,06/26/22 02:00:00 AM,14.900,,,,,
1077,06/26/22 03:00:00 AM,14.804,,,,,
1078,06/26/22 04:00:00 AM,14.996,,,,,
1079,06/26/22 05:00:00 AM,14.613,,,,,
1080,06/26/22 06:00:00 AM,15.187,,,,,
1081,06/26/22 07:00:00 AM,18.426,,,,,
1082,06/26/22 08:00:00 AM,22.525,,,,,
1083,06/26/22 09:00:00 AM,23.966,,,,,
1084,06/26/22 10:00:00 AM,29.352,,,,,
1085,06/26/22 11:00:00 AM,30.356,,,,,
1086,06/26/22 12:00:00 PM,24.641,,,,,
1087,06/26/22 01:00:00 PM,20.996,,,,,
1088,06/26/22 02:00:00 PM,19.758,,,,,
1089,06/26/22 03:00:00 PM,22.333,,,,,
1090,06/26/22 04:00:00 PM,28.159,,,,,
1091,06/26/22 05:00:00 PM,23.869,,,,,
1092,06/26/22 06:00:00 PM,20.901,,,,,
1093,06/26/22 07:00:00 PM,19.948,,,,,
1094,06/26/22 08:00:00 PM,19.282,,,,,
1095,06/26/22 09:00:00 PM,17.855,,,,,
1096,06/26/22 10:00:00 PM,17.189,,,,,
1097,06/26/22 11:00:00 PM,16.618,,,,,
1098,06/27/22 12:00:00 AM,16.046,,,,,
1099,06/27/22 01:00:00 AM,15.282,,,,,
1100,06/27/22 02:00:00 AM,14.996,,,,,
1101,06/27/22 03:00:00 AM,14.804,,,,,
1102,06/27/22 04:00:00 AM,14.517,,,,,
1103,06/27/22 05:00:00 AM,14.421,,,,,
1104,06/27/22 06:00:00 AM,14.900,,,,,
1105,06/27/22 07:00:00 AM,17.950,,,,,
1106,06/27/22 08:00:00 AM,27.862,,,,,
1107,06/27/22 09:00:00 AM,25.708,,,,,
1108,06/27/22 10:00:00 AM,32.188,,,,,
1109,06/27/22 11:00:00 AM,30.255,,,,,
1110,06/27/22 12:00:00 PM,34.163,,,,,
1111,06/27/22 01:00:00 PM,29.853,,,,,
1112,06/27/22 02:00:00 PM,27.665,,,,,
1113,06/27/22 03:00:00 PM,23.196,,,,,
1114,06/27/22 04:00:00 PM,30.963,,,,,
1115,06/27/22 05:00:00 PM,32.497,,,,,
1116,06/27/22 06:00:00 PM,23.966,,,,,
1117,06/27/22 07:00:00 PM,20.424,,,,,
1118,06/27/22 08:00:00 PM,19.853,,,,,
1119,06/27/22 09:00:00 PM,19.377,,,,,
1120,06/27/22 10:00:00 PM,18.331,,,,,
1121,06/27/22 11:00:00 PM,17.855,,,,,
1122,06/28/22 12:00:00 AM,17.379,,,,,
1123,06/28/22 01:00:00 AM,16.903,,,,,
1124,06/28/22 02:00:00 AM,16.332,,,,,
1125,06/28/22 03:00:00 AM,15.760,,,,,
1126,06/28/22 04:00:00 AM,15.282,,,,,
1127,06/28/22 05:00:00 AM,14.804,,,,,
1128,06/28/22 06:00:00 AM,15.664,,,,,
1129,06/28/22 07:00:00 AM,18.806,,,,,
1130,06/28/22 08:00:00 AM,30.356,,,,,
1131,06/28/22 09:00:00 AM,29.452,,,,,
1132,06/28/22 10:00:00 AM,34.268,,,,,
1133,06/28/22 11:00:00 AM,30.659,,,,,
1134,06/28/22 12:00:00 PM,34.163,,,,,
1135,06/28/22 01:00:00 PM,27.764,,,,,
1136,06/28/22 02:00:00 PM,27.567,,,,,
1137,06/28/22 03:00:00 PM,21.569,,,,,
1138,06/28/22 04:00:00 PM,31.166,,,,,
1139,06/28/22 05:00:00 PM,33.014,,,,,
1140,06/28/22 06:00:00 PM,22.046,,,,,
1141,06/28/22 07:00:00 PM,19.758,,,,,
1142,06/28/22 08:00:00 PM,19.092,,,,,
1143,06/28/22 09:00:00 PM,18.996,,,,,
1144,06/28/22 10:00:00 PM,18.426,,,,,
1145,06/28/22 11:00:00 PM,17.665,,,,,
1146,06/29/22 12:00:00 AM,17.475,,,,,
1147,06/29/22 01:00:00 AM,17.189,,,,,
1148,06/29/22 02:00:00 AM,17.094,,,,,
1149,06/29/22 03:00:00 AM,16.999,,,,,
1150,06/29/22 04:00:00 AM,16.523,,,,,
1151,06/29/22 05:00:00 AM,16.141,,,,,
1152,06/29/22 06:00:00 AM,16.618,,,,,
1153,06/29/22 07:00:00 AM,20.234,,,,,
1154,06/29/22 08:00:00 AM,31.064,,,,,
1155,06/29/22 09:00:00 AM,30.356,,,,,
1156,06/29/22 10:00:00 AM,34.796,,,,,
1157,06/29/22 11:00:00 AM,29.853,,,,,
1158,06/29/22 12:00:00 PM,31.472,,,,,
1159,06/29/22 01:00:00 PM,30.457,,,,,
1160,06/29/22 02:00:00 PM,23.581,,,,,
1161,06/29/22 03:00:00 PM,22.812,,,,,
1162,06/29/22 04:00:00 PM,21.855,,,,,
1163,06/29/22 05:00:00 PM,20.519,,,,,
1164,06/29/22 06:00:00 PM,20.329,,,,,
1165,06/29/22 07:00:00 PM,20.424,,,,,
1166,06/29/22 08:00:00 PM,19.662,,,,,
1167,06/29/22 09:00:00 PM,19.377,,,,,
1168,06/29/22 10:00:00 PM,18.806,,,,,
1169,06/29/22 11:00:00 PM,18.045,,,,,
1170,06/30/22 12:00:00 AM,17.950,,,,,
1171,06/30/22 01:00:00 AM,17.760,,,,,
1172,06/30/22 02:00:00 AM,17.570,,,,,
1173,06/30/22 03:00:00 AM,17.570,,,,,
1174,06/30/22 04:00:00 AM,17.189,,,,,
1175,06/30/22 05:00:00 AM,16.808,,,,,
1176,06/30/22 06:00:00 AM,17.475,,,,,
1177,06/30/22 07:00:00 AM,19.187,,,,,
1178,06/30/22 08:00:00 AM,20.805,,,,,
1179,06/30/22 09:00:00 AM,22.908,,,,,
1180,06/30/22 10:00:00 AM,23.581,,,,,
1181,06/30/22 11:00:00 AM,26.488,,,,,
1182,06/30/22 12:00:00 PM,23.484,,,,,
1183,06/30/22 01:00:00 PM,27.075,,,,,
1184,06/30/22 02:00:00 PM,27.370,,,,,
1185,06/30/22 03:00:00 PM,22.525,,,,,
1186,06/30/22 04:00:00 PM,29.152,,,,,
1187,06/30/22 05:00:00 PM,29.652,,,,,
1188,06/30/22 06:00:00 PM,22.812,,,,,
1189,06/30/22 07:00:00 PM,20.805,,,,,
1190,06/30/22 08:00:00 PM,19.758,,,,,
1191,06/30/22 09:00:00 PM,19.472,,,,,
1192,06/30/22 10:00:00 PM,18.521,,,,,
1193,06/30/22 11:00:00 PM,17.475,,,,,
1194,07/01/22 12:00:00 AM,17.189,,,,,
1195,07/01/22 01:00:00 AM,17.094,,,,,
1196,07/01/22 02:00:00 AM,16.713,,,,,
1197,07/01/22 03:00:00 AM,16.141,,,,,
1198,07/01/22 04:00:00 AM,15.664,,,,,
1199,07/01/22 05:00:00 AM,15.091,,,,,
1200,07/01/22 06:00:00 AM,15.378,,,,,
1201,07/01/22 07:00:00 AM,18.996,,,,,
1202,07/01/22 08:00:00 AM,30.760,,,,,
1203,07/01/22 09:00:00 AM,30.659,,,,,
1204,07/01/22 10:00:00 AM,32.600,,,,,
1205,07/01/22 11:00:00 AM,30.054,,,,,
1206,07/01/22 12:00:00 PM,35.756,,,,,
1207,07/01/22 01:00:00 PM,31.472,,,,,
1208,07/01/22 02:00:00 PM,22.525,,,,,
1209,07/01/22 03:00:00 PM,22.908,,,,,
1210,07/01/22 04:00:00 PM,21.855,,,,,
1211,07/01/22 05:00:00 PM,21.473,,,,,
1212,07/01/22 06:00:00 PM,20.805,,,,,
1213,07/01/22 07:00:00 PM,21.378,,,,,
1214,07/01/22 08:00:00 PM,19.758,,,,,
1215,07/01/22 09:00:00 PM,18.806,,,,,
1216,07/01/22 10:00:00 PM,18.045,,,,,
1217,07/01/22 11:00:00 PM,17.475,,,,,
1218,07/02/22 12:00:00 AM,16.808,,,,,
1219,07/02/22 01:00:00 AM,16.237,,,,,
1220,07/02/22 02:00:00 AM,15.760,,,,,
1221,07/02/22 03:00:00 AM,15.473,,,,,
1222,07/02/22 04:00:00 AM,15.378,,,,,
1223,07/02/22 05:00:00 AM,15.091,,,,,
1224,07/02/22 06:00:00 AM,15.664,,,,,
1225,07/02/22 07:00:00 AM,17.760,,,,,
1226,07/02/22 08:00:00 AM,20.234,,,,,
1227,07/02/22 09:00:00 AM,21.473,,,,,
1228,07/02/22 10:00:00 AM,20.710,,,,,
1229,07/02/22 11:00:00 AM,22.621,,,,,
1230,07/02/22 12:00:00 PM,30.154,,,,,
1231,07/02/22 01:00:00 PM,30.054,,,,,
1232,07/02/22 02:00:00 PM,25.805,,,,,
1233,07/02/22 03:00:00 PM,26.097,,,,,
1234,07/02/22 04:00:00 PM,28.555,,,,,
1235,07/02/22 05:00:00 PM,31.166,,,,,
1236,07/02/22 06:00:00 PM,25.028,,,,,
1237,07/02/22 07:00:00 PM,20.901,,,,,
1238,07/02/22 08:00:00 PM,19.662,,,,,
1239,07/02/22 09:00:00 PM,19.187,,,,,
1240,07/02/22 10:00:00 PM,18.616,,,,,
1241,07/02/22 11:00:00 PM,17.665,,,,,
1242,07/03/22 12:00:00 AM,17.094,,,,,
1243,07/03/22 01:00:00 AM,16.523,,,,,
1244,07/03/22 02:00:00 AM,15.951,,,,,
1245,07/03/22 03:00:00 AM,15.282,,,,,
1246,07/03/22 04:00:00 AM,14.804,,,,,
1247,07/03/22 05:00:00 AM,14.613,,,,,
1248,07/03/22 06:00:00 AM,15.187,,,,,
1249,07/03/22 07:00:00 AM,18.236,,,,,
1250,07/03/22 08:00:00 AM,27.764,,,,,
1251,07/03/22 09:00:00 AM,28.953,,,,,
1252,07/03/22 10:00:00 AM,33.535,,,,,
1253,07/03/22 11:00:00 AM,29.853,,,,,
1254,07/03/22 12:00:00 PM,32.291,,,,,
1255,07/03/22 01:00:00 PM,28.456,,,,,
1256,07/03/22 02:00:00 PM,27.764,,,,,
1257,07/03/22 03:00:00 PM,23.677,,,,,
1258,07/03/22 04:00:00 PM,28.357,,,,,
1259,07/03/22 05:00:00 PM,32.807,,,,,
1260,07/03/22 06:00:00 PM,25.610,,,,,
1261,07/03/22 07:00:00 PM,20.329,,,,,
1262,07/03/22 08:00:00 PM,19.187,,,,,
1263,07/03/22 09:00:00 PM,18.616,,,,,
1264,07/03/22 10:00:00 PM,18.236,,,,,
1265,07/03/22 11:00:00 PM,17.189,,,,,
1266,07/04/22 12:00:00 AM,16.713,,,,,
1267,07/04/22 01:00:00 AM,16.237,,,,,
1268,07/04/22 02:00:00 AM,15.760,,,,,
1269,07/04/22 03:00:00 AM,15.187,,,,,
1270,07/04/22 04:00:00 AM,14.613,,,,,
1271,07/04/22 05:00:00 AM,14.517,,,,,
1272,07/04/22 06:00:00 AM,15.187,,,,,
1273,07/04/22 07:00:00 AM,18.616,,,,,
1274,07/04/22 08:00:00 AM,27.272,,,,,
1275,07/04/22 09:00:00 AM,28.655,,,,,
1276,07/04/22 10:00:00 AM,29.452,,,,,
1277,07/04/22 11:00:00 AM,29.953,,,,,
1278,07/04/22 12:00:00 PM,31.880,,,,,
1279,07/04/22 01:00:00 PM,29.352,,,,,
1280,07/04/22 02:00:00 PM,27.862,,,,,
1281,07/04/22 03:00:00 PM,21.473,,,,,
1282,07/04/22 04:00:00 PM,31.268,,,,,
1283,07/04/22 05:00:00 PM,32.704,,,,,
1284,07/04/22 06:00:00 PM,22.812,,,,,
1285,07/04/22 07:00:00 PM,20.329,,,,,
1286,07/04/22 08:00:00 PM,19.472,,,,,
1287,07/04/22 09:00:00 PM,18.996,,,,,
1288,07/04/22 10:00:00 PM,18.045,,,,,
1289,07/04/22 11:00:00 PM,17.475,,,,,
1290,07/05/22 12:00:00 AM,17.379,,,,,
1291,07/05/22 01:00:00 AM,16.999,,,,,
1292,07/05/22 02:00:00 AM,16.618,,,,,
1293,07/05/22 03:00:00 AM,16.427,,,,,
1294,07/05/22 04:00:00 AM,16.141,,,,,
1295,07/05/22 05:00:00 AM,15.760,,,,,
1296,07/05/22 06:00:00 AM,16.237,,,,,
1297,07/05/22 07:00:00 AM,18.711,,,,,
1298,07/05/22 08:00:00 AM,26.977,,,,,
1299,07/05/22 09:00:00 AM,29.352,,,,,
1300,07/05/22 10:00:00 AM,26.977,,,,,
1301,07/05/22 11:00:00 AM,30.457,,,,,
1302,07/05/22 12:00:00 PM,31.676,,,,,
1303,07/05/22 01:00:00 PM,31.166,,,,,
1304,07/05/22 02:00:00 PM,28.456,,,,,
1305,07/05/22 03:00:00 PM,24.158,,,,,
1306,07/05/22 04:00:00 PM,33.430,,,,,
1307,07/05/22 05:00:00 PM,32.188,,,,,
1308,07/05/22 06:00:00 PM,26.879,,,,,
1309,07/05/22 07:00:00 PM,20.996,,,,,
1310,07/05/22 08:00:00 PM,19.758,,,,,
1311,07/05/22 09:00:00 PM,19.282,,,,,
1312,07/05/22 10:00:00 PM,18.140,,,,,
1313,07/05/22 11:00:00 PM,17.379,,,,,
1314,07/06/22 12:00:00 AM,16.903,,,,,
1315,07/06/22 01:00:00 AM,16.427,,,,,
1316,07/06/22 02:00:00 AM,15.951,,,,,
1317,07/06/22 03:00:00 AM,15.378,,,,,
1318,07/06/22 04:00:00 AM,14.996,,,,,
1319,07/06/22 05:00:00 AM,14.613,,,,,
1320,07/06/22 06:00:00 AM,15.569,,,,,
1321,07/06/22 07:00:00 AM,19.377,,,,,
1322,07/06/22 08:00:00 AM,28.655,,,,,
1323,07/06/22 09:00:00 AM,30.356,,,,,
1324,07/06/22 10:00:00 AM,28.853,,,,,
1325,07/06/22 11:00:00 AM,30.760,,,,,
1326,07/06/22 12:00:00 PM,36.187,,,,,
1327,07/06/22 01:00:00 PM,30.255,,,,,
1328,07/06/22 02:00:00 PM,28.258,,,,,
1329,07/06/22 03:00:00 PM,23.388,,,,,
1330,07/06/22 04:00:00 PM,32.188,,,,,
1331,07/06/22 05:00:00 PM,33.535,,,,,
1332,07/06/22 06:00:00 PM,26.292,,,,,
1333,07/06/22 07:00:00 PM,19.567,,,,,
1334,07/06/22 08:00:00 PM,18.616,,,,,
1335,07/06/22 09:00:00 PM,18.045,,,,,
1336,07/06/22 10:00:00 PM,17.475,,,,,
1337,07/06/22 11:00:00 PM,16.713,,,,,
1338,07/07/22 12:00:00 AM,16.046,,,,,
1339,07/07/22 01:00:00 AM,15.187,,,,,
1340,07/07/22 02:00:00 AM,14.421,,,,,
1341,07/07/22 03:00:00 AM,14.613,,,,,
1342,07/07/22 04:00:00 AM,14.230,,,,,
1343,07/07/22 05:00:00 AM,14.134,,,,,
1344,07/07/22 06:00:00 AM,14.613,,,,,
1345,07/07/22 07:00:00 AM,18.901,,,,,
1346,07/07/22 08:00:00 AM,29.953,,,,,
1347,07/07/22 09:00:00 AM,31.268,,,,,
1348,07/07/22 10:00:00 AM,31.472,,,,,
1349,07/07/22 11:00:00 AM,30.862,,,,,
1350,07/07/22 12:00:00 PM,35.649,,,,,
1351,07/07/22 01:00:00 PM,30.154,,,,,
1352,07/07/22 02:00:00 PM,28.159,,,,,
1353,07/07/22 03:00:00 PM,23.581,,,,,
1354,07/07/22 04:00:00 PM,32.704,,,,,
1355,07/07/22 05:00:00 PM,34.163,,,,,
1356,07/07/22 06:00:00 PM,25.610,,,,,
1357,07/07/22 07:00:00 PM,19.662,,,,,
1358,07/07/22 08:00:00 PM,19.377,,,,,
1359,07/07/22 09:00:00 PM,18.901,,,,,
1360,07/07/22 10:00:00 PM,16.713,,,,,
1361,07/07/22 11:00:00 PM,16.999,,,,,
1362,07/08/22 12:00:00 AM,16.618,,,,,
1363,07/08/22 01:00:00 AM,16.141,,,,,
1364,07/08/22 02:00:00 AM,15.855,,,,,
1365,07/08/22 03:00:00 AM,15.378,,,,,
1366,07/08/22 04:00:00 AM,14.900,,,,,
1367,07/08/22 05:00:00 AM,14.421,,,,,
1368,07/08/22 06:00:00 AM,15.091,,,,,
1369,07/08/22 07:00:00 AM,18.996,,,,,
1370,07/08/22 08:00:00 AM,30.054,,,,,
1371,07/08/22 09:00:00 AM,31.880,,,,,
1372,07/08/22 10:00:00 AM,35.435,,,,,
1373,07/08/22 11:00:00 AM,34.163,,,,,
1374,07/08/22 12:00:00 PM,37.824,,,,,
1375,07/08/22 01:00:00 PM,33.743,,,,,
1376,07/08/22 02:00:00 PM,31.983,,,,,
1377,07/08/22 03:00:00 PM,26.781,,,,,
1378,07/08/22 04:00:00 PM,31.166,,,,,
1379,07/08/22 05:00:00 PM,35.542,,,,,
1380,07/08/22 06:00:00 PM,25.805,,,,,
1381,07/08/22 07:00:00 PM,20.138,,,,,
1382,07/08/22 08:00:00 PM,18.901,,,,,
1383,07/08/22 09:00:00 PM,19.187,,,,,
1384,07/08/22 10:00:00 PM,16.999,,,,,
1385,07/08/22 11:00:00 PM,17.284,,,,,
1386,07/09/22 12:00:00 AM,16.999,,,,,
1387,07/09/22 01:00:00 AM,17.189,,,,,
1388,07/09/22 02:00:00 AM,17.189,,,,,
1389,07/09/22 03:00:00 AM,17.094,,,,,
1390,07/09/22 04:00:00 AM,17.189,,,,,
1391,07/09/22 05:00:00 AM,16.903,,,,,
1392,07/09/22 06:00:00 AM,17.189,,,,,
1393,07/09/22 07:00:00 AM,18.901,,,,,
1394,07/09/22 08:00:00 AM,31.472,,,,,
1395,07/09/22 09:00:00 AM,33.014,,,,,
1396,07/09/22 10:00:00 AM,35.328,,,,,
1397,07/09/22 11:00:00 AM,27.961,,,,,
1398,07/09/22 12:00:00 PM,34.163,,,,,
1399,07/09/22 01:00:00 PM,31.472,,,,,
1400,07/09/22 02:00:00 PM,30.255,,,,,
1401,07/09/22 03:00:00 PM,21.187,,,,,
1402,07/09/22 04:00:00 PM,22.046,,,,,
1403,07/09/22 05:00:00 PM,21.760,,,,,
1404,07/09/22 06:00:00 PM,19.567,,,,,
1405,07/09/22 07:00:00 PM,19.282,,,,,
1406,07/09/22 08:00:00 PM,19.377,,,,,
1407,07/09/22 09:00:00 PM,19.853,,,,,
1408,07/09/22 10:00:00 PM,17.475,,,,,
1409,07/09/22 11:00:00 PM,17.094,,,,,
1410,07/10/22 12:00:00 AM,17.475,,,,,
1411,07/10/22 01:00:00 AM,17.475,,,,,
1412,07/10/22 02:00:00 AM,17.189,,,,,
1413,07/10/22 03:00:00 AM,16.903,,,,,
1414,07/10/22 04:00:00 AM,16.999,,,,,
1415,07/10/22 05:00:00 AM,16.713,,,,,
1416,07/10/22 06:00:00 AM,17.379,,,,,
1417,07/10/22 07:00:00 AM,20.138,,,,,
1418,07/10/22 08:00:00 AM,30.255,,,,,
1419,07/10/22 09:00:00 AM,32.394,,,,,
1420,07/10/22 10:00:00 AM,28.159,,,,,
1421,07/10/22 11:00:00 AM,26.683,,,,,
1422,07/10/22 12:00:00 PM,25.902,,,,,
1423,07/10/22 01:00:00 PM,24.931,,,,,
1424,07/10/22 02:00:00 PM,23.196,,,,,
1425,07/10/22 03:00:00 PM,26.000,,,,,
1426,07/10/22 04:00:00 PM,27.468,,,,,
1427,07/10/22 05:00:00 PM,23.100,,,,,
1428,07/10/22 06:00:00 PM,26.977,,,,,
1429,07/10/22 07:00:00 PM,20.805,,,,,
1430,07/10/22 08:00:00 PM,19.567,,,,,
1431,07/10/22 09:00:00 PM,19.187,,,,,
1432,07/10/22 10:00:00 PM,17.665,,,,,
1433,07/10/22 11:00:00 PM,17.284,,,,,
1434,07/11/22 12:00:00 AM,17.284,,,,,
1435,07/11/22 01:00:00 AM,17.379,,,,,
1436,07/11/22 02:00:00 AM,17.284,,,,,
1437,07/11/22 03:00:00 AM,17.379,,,,,
1438,07/11/22 04:00:00 AM,17.284,,,,,
1439,07/11/22 05:00:00 AM,17.475,,,,,
1440,07/11/22 06:00:00 AM,17.379,,,,,
1441,07/11/22 07:00:00 AM,19.853,,,,,
1442,07/11/22 08:00:00 AM,27.665,,,,,
1443,07/11/22 09:00:00 AM,27.567,,,,,
1444,07/11/22 10:00:00 AM,35.649,,,,,
1445,07/11/22 11:00:00 AM,30.862,,,,,
1446,07/11/22 12:00:00 PM,25.319,,,,,
1447,07/11/22 01:00:00 PM,21.951,,,,,
1448,07/11/22 02:00:00 PM,27.567,,,,,
1449,07/11/22 03:00:00 PM,23.869,,,,,
1450,07/11/22 04:00:00 PM,21.187,,,,,
1451,07/11/22 05:00:00 PM,22.142,,,,,
1452,07/11/22 06:00:00 PM,20.996,,,,,
1453,07/11/22 07:00:00 PM,20.138,,,,,
1454,07/11/22 08:00:00 PM,19.948,,,,,
1455,07/11/22 09:00:00 PM,19.758,,,,,
1456,07/11/22 10:00:00 PM,18.616,,,,,
1457,07/11/22 11:00:00 PM,17.950,,,,,
1458,07/12/22 12:00:00 AM,17.475,,,,,
1459,07/12/22 01:00:00 AM,16.999,,,,,
1460,07/12/22 02:00:00 AM,16.427,,,,,
1461,07/12/22 03:00:00 AM,16.237,,,,,
1462,07/12/22 04:00:00 AM,16.141,,,,,
1463,07/12/22 05:00:00 AM,16.141,,,,,
1464,07/12/22 06:00:00 AM,16.332,,,,,
1465,07/12/22 07:00:00 AM,19.758,,,,,
1466,07/12/22 08:00:00 AM,28.555,,,,,
1467,07/12/22 09:00:00 AM,31.983,,,,,
1468,07/12/22 10:00:00 AM,34.585,,,,,
1469,07/12/22 11:00:00 AM,32.497,,,,,
1470,07/12/22 12:00:00 PM,36.403,,,,,
1471,07/12/22 01:00:00 PM,29.752,,,,,
1472,07/12/22 02:00:00 PM,21.473,,,,,
1473,07/12/22 03:00:00 PM,21.091,,,,,
1474,07/12/22 04:00:00 PM,22.142,,,,,
1475,07/12/22 05:00:00 PM,22.812,,,,,
1476,07/12/22 06:00:00 PM,21.664,,,,,
1477,07/12/22 07:00:00 PM,21.473,,,,,
1478,07/12/22 08:00:00 PM,20.615,,,,,
1479,07/12/22 09:00:00 PM,20.234,,,,,
1480,07/12/22 10:00:00 PM,19.187,,,,,
1481,07/12/22 11:00:00 PM,18.806,,,,,
1482,07/13/22 12:00:00 AM,18.711,,,,,
1483,07/13/22 01:00:00 AM,18.521,,,,,
1484,07/13/22 02:00:00 AM,18.236,,,,,
1485,07/13/22 03:00:00 AM,17.760,,,,,
1486,07/13/22 04:00:00 AM,17.665,,,,,
1487,07/13/22 05:00:00 AM,17.475,,,,,
1488,07/13/22 06:00:00 AM,17.665,,,,,
1489,07/13/22 07:00:00 AM,20.329,,,,,
1490,07/13/22 08:00:00 AM,30.862,,,,,
1491,07/13/22 09:00:00 AM,33.848,,,,,
1492,07/13/22 10:00:00 AM,35.222,,,,,
1493,07/13/22 11:00:00 AM,27.272,,,,,
1494,07/13/22 12:00:00 PM,25.222,,,,,
1495,07/13/22 01:00:00 PM,23.773,,,,,
1496,07/13/22 02:00:00 PM,24.931,,,,,
1497,07/13/22 03:00:00 PM,25.610,,,,,
1498,07/13/22 04:00:00 PM,29.352,,,,,
1499,07/13/22 05:00:00 PM,26.292,,,,,
1500,07/13/22 06:00:00 PM,27.370,,,,,
1501,07/13/22 07:00:00 PM,21.664,,,,,
1502,07/13/22 08:00:00 PM,20.329,,,,,
1503,07/13/22 09:00:00 PM,19.948,,,,,
1504,07/13/22 10:00:00 PM,18.901,,,,,
1505,07/13/22 11:00:00 PM,18.331,,,,,
1506,07/14/22 12:00:00 AM,18.331,,,,,
1507,07/14/22 01:00:00 AM,18.331,,,,,
1508,07/14/22 02:00:00 AM,17.855,,,,,
1509,07/14/22 03:00:00 AM,17.475,,,,,
1510,07/14/22 04:00:00 AM,16.999,,,,,
1511,07/14/22 05:00:00 AM,16.808,,,,,
1512,07/14/22 06:00:00 AM,16.903,,,,,
1513,07/14/22 07:00:00 AM,18.901,,,,,
1514,07/14/22 08:00:00 AM,30.054,,,,,
1515,07/14/22 09:00:00 AM,32.807,,,,,
1516,07/14/22 10:00:00 AM,31.472,,,,,
1517,07/14/22 11:00:00 AM,27.173,,,,,
1518,07/14/22 12:00:00 PM,23.004,,,,,
1519,07/14/22 01:00:00 PM,21.282,,,,,
1520,07/14/22 02:00:00 PM,20.710,,,,,
1521,07/14/22 03:00:00 PM,22.621,,,,,
1522,07/14/22 04:00:00 PM,20.043,,,,,
1523,07/14/22 05:00:00 PM,20.234,,,,,
1524,07/14/22 06:00:00 PM,20.138,,,,,
1525,07/14/22 07:00:00 PM,19.758,,,,,
1526,07/14/22 08:00:00 PM,18.426,,,,,
1527,07/14/22 09:00:00 PM,17.284,,,,,
1528,07/14/22 10:00:00 PM,17.379,,,,,
1529,07/14/22 11:00:00 PM,17.570,,,,,
1530,07/15/22 12:00:00 AM,17.665,,,,,
1531,07/15/22 01:00:00 AM,17.665,,,,,
1532,07/15/22 02:00:00 AM,17.379,,,,,
1533,07/15/22 03:00:00 AM,17.284,,,,,
1534,07/15/22 04:00:00 AM,17.379,,,,,
1535,07/15/22 05:00:00 AM,17.284,,,,,
1536,07/15/22 06:00:00 AM,17.189,,,,,
1537,07/15/22 07:00:00 AM,20.519,,,,,
1538,07/15/22 08:00:00 AM,26.977,,,,,
1539,07/15/22 09:00:00 AM,32.188,,,,,
1540,07/15/22 10:00:00 AM,31.574,,,,,
1541,07/15/22 11:00:00 AM,34.479,,,,,
1542,07/15/22 12:00:00 PM,36.837,,,,,
1543,07/15/22 01:00:00 PM,30.457,,,,,
1544,07/15/22 02:00:00 PM,30.154,,,,,
1545,07/15/22 03:00:00 PM,30.255,,,,,
1546,07/15/22 04:00:00 PM,26.781,,,,,
1547,07/15/22 05:00:00 PM,22.238,,,,,
1548,07/15/22 06:00:00 PM,27.075,,,,,
1549,07/15/22 07:00:00 PM,21.473,,,,,
1550,07/15/22 08:00:00 PM,20.519,,,,,
1551,07/15/22 09:00:00 PM,20.234,,,,,
1552,07/15/22 10:00:00 PM,18.996,,,,,
1553,07/15/22 11:00:00 PM,18.806,,,,,
1554,07/16/22 12:00:00 AM,18.996,,,,,
1555,07/16/22 01:00:00 AM,18.426,,,,,
1556,07/16/22 02:00:00 AM,17.855,,,,,
1557,07/16/22 03:00:00 AM,17.284,,,,,
1558,07/16/22 04:00:00 AM,16.903,,,,,
1559,07/16/22 05:00:00 AM,16.523,,,,,
1560,07/16/22 06:00:00 AM,16.523,,,,,
1561,07/16/22 07:00:00 AM,19.377,,,,,
1562,07/16/22 08:00:00 AM,27.272,,,,,
1563,07/16/22 09:00:00 AM,32.807,,,,,
1564,07/16/22 10:00:00 AM,30.659,,,,,
1565,07/16/22 11:00:00 AM,35.542,,,,,
1566,07/16/22 12:00:00 PM,31.370,,,,,
1567,07/16/22 01:00:00 PM,30.356,,,,,
1568,07/16/22 02:00:00 PM,25.513,,,,,
