"Plot Title: Air1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10551626, SEN S/N: 10551626)","Coupler Attached (LGR S/N: 10551626)","Host Connected (LGR S/N: 10551626)","Coupler Detached (LGR S/N: 10551626)","Stopped (LGR S/N: 10551626)","End Of File (LGR S/N: 10551626)"
1057,06/24/22 11:00:00 PM,16.713,,,,,
1058,06/25/22 12:00:00 AM,16.237,,,,,
1059,06/25/22 01:00:00 AM,15.855,,,,,
1060,06/25/22 02:00:00 AM,15.569,,,,,
1061,06/25/22 03:00:00 AM,15.378,,,,,
1062,06/25/22 04:00:00 AM,15.282,,,,,
1063,06/25/22 05:00:00 AM,14.804,,,,,
1064,06/25/22 06:00:00 AM,15.473,,,,,
1065,06/25/22 07:00:00 AM,20.901,,,,,
1066,06/25/22 08:00:00 AM,24.641,,,,,
1067,06/25/22 09:00:00 AM,23.100,,,,,
1068,06/25/22 10:00:00 AM,26.195,,,,,
1069,06/25/22 11:00:00 AM,27.468,,,,,
1070,06/25/22 12:00:00 PM,23.773,,,,,
1071,06/25/22 01:00:00 PM,20.138,,,,,
1072,06/25/22 02:00:00 PM,21.091,,,,,
1073,06/25/22 03:00:00 PM,21.951,,,,,
1074,06/25/22 04:00:00 PM,29.652,,,,,
1075,06/25/22 05:00:00 PM,25.610,,,,,
1076,06/25/22 06:00:00 PM,20.519,,,,,
1077,06/25/22 07:00:00 PM,19.187,,,,,
1078,06/25/22 08:00:00 PM,18.901,,,,,
1079,06/25/22 09:00:00 PM,17.855,,,,,
1080,06/25/22 10:00:00 PM,17.189,,,,,
1081,06/25/22 11:00:00 PM,16.618,,,,,
1082,06/26/22 12:00:00 AM,15.760,,,,,
1083,06/26/22 01:00:00 AM,14.996,,,,,
1084,06/26/22 02:00:00 AM,14.421,,,,,
1085,06/26/22 03:00:00 AM,14.421,,,,,
1086,06/26/22 04:00:00 AM,14.804,,,,,
1087,06/26/22 05:00:00 AM,14.230,,,,,
1088,06/26/22 06:00:00 AM,14.900,,,,,
1089,06/26/22 07:00:00 AM,18.331,,,,,
1090,06/26/22 08:00:00 AM,22.717,,,,,
1091,06/26/22 09:00:00 AM,22.908,,,,,
1092,06/26/22 10:00:00 AM,26.683,,,,,
1093,06/26/22 11:00:00 AM,33.535,,,,,
1094,06/26/22 12:00:00 PM,23.966,,,,,
1095,06/26/22 01:00:00 PM,20.615,,,,,
1096,06/26/22 02:00:00 PM,19.092,,,,,
1097,06/26/22 03:00:00 PM,26.585,,,,,
1098,06/26/22 04:00:00 PM,28.754,,,,,
1099,06/26/22 05:00:00 PM,24.835,,,,,
1100,06/26/22 06:00:00 PM,21.569,,,,,
1101,06/26/22 07:00:00 PM,20.043,,,,,
1102,06/26/22 08:00:00 PM,18.711,,,,,
1103,06/26/22 09:00:00 PM,17.284,,,,,
1104,06/26/22 10:00:00 PM,16.618,,,,,
1105,06/26/22 11:00:00 PM,16.141,,,,,
1106,06/27/22 12:00:00 AM,15.473,,,,,
1107,06/27/22 01:00:00 AM,14.709,,,,,
1108,06/27/22 02:00:00 AM,14.517,,,,,
1109,06/27/22 03:00:00 AM,14.421,,,,,
1110,06/27/22 04:00:00 AM,14.230,,,,,
1111,06/27/22 05:00:00 AM,14.325,,,,,
1112,06/27/22 06:00:00 AM,14.900,,,,,
1113,06/27/22 07:00:00 AM,20.234,,,,,
1114,06/27/22 08:00:00 AM,24.545,,,,,
1115,06/27/22 09:00:00 AM,22.238,,,,,
1116,06/27/22 10:00:00 AM,26.585,,,,,
1117,06/27/22 11:00:00 AM,33.222,,,,,
1118,06/27/22 12:00:00 PM,34.796,,,,,
1119,06/27/22 01:00:00 PM,33.639,,,,,
1120,06/27/22 02:00:00 PM,26.879,,,,,
1121,06/27/22 03:00:00 PM,25.805,,,,,
1122,06/27/22 04:00:00 PM,31.676,,,,,
1123,06/27/22 05:00:00 PM,28.953,,,,,
1124,06/27/22 06:00:00 PM,21.664,,,,,
1125,06/27/22 07:00:00 PM,19.758,,,,,
1126,06/27/22 08:00:00 PM,19.662,,,,,
1127,06/27/22 09:00:00 PM,19.282,,,,,
1128,06/27/22 10:00:00 PM,17.950,,,,,
1129,06/27/22 11:00:00 PM,17.570,,,,,
1130,06/28/22 12:00:00 AM,17.094,,,,,
1131,06/28/22 01:00:00 AM,16.618,,,,,
1132,06/28/22 02:00:00 AM,15.951,,,,,
1133,06/28/22 03:00:00 AM,15.378,,,,,
1134,06/28/22 04:00:00 AM,14.804,,,,,
1135,06/28/22 05:00:00 AM,14.421,,,,,
1136,06/28/22 06:00:00 AM,15.760,,,,,
1137,06/28/22 07:00:00 AM,20.901,,,,,
1138,06/28/22 08:00:00 AM,25.708,,,,,
1139,06/28/22 09:00:00 AM,25.902,,,,,
1140,06/28/22 10:00:00 AM,26.879,,,,,
1141,06/28/22 11:00:00 AM,32.291,,,,,
1142,06/28/22 12:00:00 PM,33.118,,,,,
1143,06/28/22 01:00:00 PM,29.752,,,,,
1144,06/28/22 02:00:00 PM,26.585,,,,,
1145,06/28/22 03:00:00 PM,23.773,,,,,
1146,06/28/22 04:00:00 PM,31.472,,,,,
1147,06/28/22 05:00:00 PM,29.452,,,,,
1148,06/28/22 06:00:00 PM,20.901,,,,,
1149,06/28/22 07:00:00 PM,19.853,,,,,
1150,06/28/22 08:00:00 PM,19.092,,,,,
1151,06/28/22 09:00:00 PM,19.092,,,,,
1152,06/28/22 10:00:00 PM,18.331,,,,,
1153,06/28/22 11:00:00 PM,17.475,,,,,
1154,06/29/22 12:00:00 AM,17.284,,,,,
1155,06/29/22 01:00:00 AM,16.903,,,,,
1156,06/29/22 02:00:00 AM,16.999,,,,,
1157,06/29/22 03:00:00 AM,16.808,,,,,
1158,06/29/22 04:00:00 AM,16.332,,,,,
1159,06/29/22 05:00:00 AM,15.760,,,,,
1160,06/29/22 06:00:00 AM,16.618,,,,,
1161,06/29/22 07:00:00 AM,21.951,,,,,
1162,06/29/22 08:00:00 AM,26.195,,,,,
1163,06/29/22 09:00:00 AM,25.028,,,,,
1164,06/29/22 10:00:00 AM,27.862,,,,,
1165,06/29/22 11:00:00 AM,31.268,,,,,
1166,06/29/22 12:00:00 PM,29.352,,,,,
1167,06/29/22 01:00:00 PM,32.497,,,,,
1168,06/29/22 02:00:00 PM,23.773,,,,,
1169,06/29/22 03:00:00 PM,22.717,,,,,
1170,06/29/22 04:00:00 PM,21.855,,,,,
1171,06/29/22 05:00:00 PM,20.329,,,,,
1172,06/29/22 06:00:00 PM,20.329,,,,,
1173,06/29/22 07:00:00 PM,20.329,,,,,
1174,06/29/22 08:00:00 PM,19.377,,,,,
1175,06/29/22 09:00:00 PM,19.092,,,,,
1176,06/29/22 10:00:00 PM,18.521,,,,,
1177,06/29/22 11:00:00 PM,17.760,,,,,
1178,06/30/22 12:00:00 AM,17.665,,,,,
1179,06/30/22 01:00:00 AM,17.475,,,,,
1180,06/30/22 02:00:00 AM,17.284,,,,,
1181,06/30/22 03:00:00 AM,17.379,,,,,
1182,06/30/22 04:00:00 AM,16.903,,,,,
1183,06/30/22 05:00:00 AM,16.618,,,,,
1184,06/30/22 06:00:00 AM,17.379,,,,,
1185,06/30/22 07:00:00 AM,19.187,,,,,
1186,06/30/22 08:00:00 AM,21.091,,,,,
1187,06/30/22 09:00:00 AM,24.062,,,,,
1188,06/30/22 10:00:00 AM,24.255,,,,,
1189,06/30/22 11:00:00 AM,25.513,,,,,
1190,06/30/22 12:00:00 PM,23.677,,,,,
1191,06/30/22 01:00:00 PM,27.961,,,,,
1192,06/30/22 02:00:00 PM,26.977,,,,,
1193,06/30/22 03:00:00 PM,23.581,,,,,
1194,06/30/22 04:00:00 PM,30.558,,,,,
1195,06/30/22 05:00:00 PM,24.931,,,,,
1196,06/30/22 06:00:00 PM,22.046,,,,,
1197,06/30/22 07:00:00 PM,20.424,,,,,
1198,06/30/22 08:00:00 PM,19.567,,,,,
1199,06/30/22 09:00:00 PM,19.377,,,,,
1200,06/30/22 10:00:00 PM,18.236,,,,,
1201,06/30/22 11:00:00 PM,17.760,,,,,
1202,07/01/22 12:00:00 AM,16.999,,,,,
1203,07/01/22 01:00:00 AM,16.808,,,,,
1204,07/01/22 02:00:00 AM,16.427,,,,,
1205,07/01/22 03:00:00 AM,15.855,,,,,
1206,07/01/22 04:00:00 AM,15.282,,,,,
1207,07/01/22 05:00:00 AM,14.804,,,,,
1208,07/01/22 06:00:00 AM,15.187,,,,,
1209,07/01/22 07:00:00 AM,20.615,,,,,
1210,07/01/22 08:00:00 AM,26.097,,,,,
1211,07/01/22 09:00:00 AM,26.097,,,,,
1212,07/01/22 10:00:00 AM,27.173,,,,,
1213,07/01/22 11:00:00 AM,32.291,,,,,
1214,07/01/22 12:00:00 PM,36.187,,,,,
1215,07/01/22 01:00:00 PM,35.009,,,,,
1216,07/01/22 02:00:00 PM,23.869,,,,,
1217,07/01/22 03:00:00 PM,24.448,,,,,
1218,07/01/22 04:00:00 PM,22.812,,,,,
1219,07/01/22 05:00:00 PM,21.951,,,,,
1220,07/01/22 06:00:00 PM,20.138,,,,,
1221,07/01/22 07:00:00 PM,19.948,,,,,
1222,07/01/22 08:00:00 PM,19.092,,,,,
1223,07/01/22 09:00:00 PM,18.331,,,,,
1224,07/01/22 10:00:00 PM,17.570,,,,,
1225,07/01/22 11:00:00 PM,16.903,,,,,
1226,07/02/22 12:00:00 AM,16.332,,,,,
1227,07/02/22 01:00:00 AM,15.760,,,,,
1228,07/02/22 02:00:00 AM,15.282,,,,,
1229,07/02/22 03:00:00 AM,15.187,,,,,
1230,07/02/22 04:00:00 AM,15.091,,,,,
1231,07/02/22 05:00:00 AM,14.709,,,,,
1232,07/02/22 06:00:00 AM,15.473,,,,,
1233,07/02/22 07:00:00 AM,17.665,,,,,
1234,07/02/22 08:00:00 AM,20.234,,,,,
1235,07/02/22 09:00:00 AM,21.951,,,,,
1236,07/02/22 10:00:00 AM,20.329,,,,,
1237,07/02/22 11:00:00 AM,23.388,,,,,
1238,07/02/22 12:00:00 PM,31.778,,,,,
1239,07/02/22 01:00:00 PM,35.542,,,,,
1240,07/02/22 02:00:00 PM,26.488,,,,,
1241,07/02/22 03:00:00 PM,29.452,,,,,
1242,07/02/22 04:00:00 PM,29.652,,,,,
1243,07/02/22 05:00:00 PM,27.764,,,,,
1244,07/02/22 06:00:00 PM,22.333,,,,,
1245,07/02/22 07:00:00 PM,20.424,,,,,
1246,07/02/22 08:00:00 PM,19.567,,,,,
1247,07/02/22 09:00:00 PM,19.092,,,,,
1248,07/02/22 10:00:00 PM,18.521,,,,,
1249,07/02/22 11:00:00 PM,17.379,,,,,
1250,07/03/22 12:00:00 AM,16.808,,,,,
1251,07/03/22 01:00:00 AM,16.237,,,,,
1252,07/03/22 02:00:00 AM,15.569,,,,,
1253,07/03/22 03:00:00 AM,14.996,,,,,
1254,07/03/22 04:00:00 AM,14.517,,,,,
1255,07/03/22 05:00:00 AM,14.325,,,,,
1256,07/03/22 06:00:00 AM,14.996,,,,,
1257,07/03/22 07:00:00 AM,20.043,,,,,
1258,07/03/22 08:00:00 AM,23.966,,,,,
1259,07/03/22 09:00:00 AM,23.966,,,,,
1260,07/03/22 10:00:00 AM,28.655,,,,,
1261,07/03/22 11:00:00 AM,30.760,,,,,
1262,07/03/22 12:00:00 PM,31.880,,,,,
1263,07/03/22 01:00:00 PM,33.118,,,,,
1264,07/03/22 02:00:00 PM,27.665,,,,,
1265,07/03/22 03:00:00 PM,28.655,,,,,
1266,07/03/22 04:00:00 PM,28.853,,,,,
1267,07/03/22 05:00:00 PM,29.652,,,,,
1268,07/03/22 06:00:00 PM,22.525,,,,,
1269,07/03/22 07:00:00 PM,19.853,,,,,
1270,07/03/22 08:00:00 PM,18.806,,,,,
1271,07/03/22 09:00:00 PM,18.521,,,,,
1272,07/03/22 10:00:00 PM,18.045,,,,,
1273,07/03/22 11:00:00 PM,16.903,,,,,
1274,07/04/22 12:00:00 AM,16.427,,,,,
1275,07/04/22 01:00:00 AM,15.855,,,,,
1276,07/04/22 02:00:00 AM,15.378,,,,,
1277,07/04/22 03:00:00 AM,14.709,,,,,
1278,07/04/22 04:00:00 AM,14.230,,,,,
1279,07/04/22 05:00:00 AM,14.230,,,,,
1280,07/04/22 06:00:00 AM,15.091,,,,,
1281,07/04/22 07:00:00 AM,19.948,,,,,
1282,07/04/22 08:00:00 AM,23.966,,,,,
1283,07/04/22 09:00:00 AM,22.717,,,,,
1284,07/04/22 10:00:00 AM,23.484,,,,,
1285,07/04/22 11:00:00 AM,30.356,,,,,
1286,07/04/22 12:00:00 PM,31.778,,,,,
1287,07/04/22 01:00:00 PM,34.479,,,,,
1288,07/04/22 02:00:00 PM,26.977,,,,,
1289,07/04/22 03:00:00 PM,24.738,,,,,
1290,07/04/22 04:00:00 PM,31.880,,,,,
1291,07/04/22 05:00:00 PM,30.356,,,,,
1292,07/04/22 06:00:00 PM,21.760,,,,,
1293,07/04/22 07:00:00 PM,20.329,,,,,
1294,07/04/22 08:00:00 PM,19.472,,,,,
1295,07/04/22 09:00:00 PM,19.187,,,,,
1296,07/04/22 10:00:00 PM,17.950,,,,,
1297,07/04/22 11:00:00 PM,17.284,,,,,
1298,07/05/22 12:00:00 AM,17.189,,,,,
1299,07/05/22 01:00:00 AM,16.713,,,,,
1300,07/05/22 02:00:00 AM,16.332,,,,,
1301,07/05/22 03:00:00 AM,16.046,,,,,
1302,07/05/22 04:00:00 AM,15.855,,,,,
1303,07/05/22 05:00:00 AM,15.473,,,,,
1304,07/05/22 06:00:00 AM,16.046,,,,,
1305,07/05/22 07:00:00 AM,20.329,,,,,
1306,07/05/22 08:00:00 AM,24.641,,,,,
1307,07/05/22 09:00:00 AM,23.869,,,,,
1308,07/05/22 10:00:00 AM,26.097,,,,,
1309,07/05/22 11:00:00 AM,29.853,,,,,
1310,07/05/22 12:00:00 PM,29.652,,,,,
1311,07/05/22 01:00:00 PM,35.971,,,,,
1312,07/05/22 02:00:00 PM,27.665,,,,,
1313,07/05/22 03:00:00 PM,28.357,,,,,
1314,07/05/22 04:00:00 PM,33.953,,,,,
1315,07/05/22 05:00:00 PM,29.752,,,,,
1316,07/05/22 06:00:00 PM,22.717,,,,,
1317,07/05/22 07:00:00 PM,20.424,,,,,
1318,07/05/22 08:00:00 PM,19.567,,,,,
1319,07/05/22 09:00:00 PM,19.282,,,,,
1320,07/05/22 10:00:00 PM,18.140,,,,,
1321,07/05/22 11:00:00 PM,17.189,,,,,
1322,07/06/22 12:00:00 AM,16.713,,,,,
1323,07/06/22 01:00:00 AM,16.046,,,,,
1324,07/06/22 02:00:00 AM,15.569,,,,,
1325,07/06/22 03:00:00 AM,14.996,,,,,
1326,07/06/22 04:00:00 AM,14.709,,,,,
1327,07/06/22 05:00:00 AM,14.230,,,,,
1328,07/06/22 06:00:00 AM,15.378,,,,,
1329,07/06/22 07:00:00 AM,19.758,,,,,
1330,07/06/22 08:00:00 AM,24.351,,,,,
1331,07/06/22 09:00:00 AM,23.100,,,,,
1332,07/06/22 10:00:00 AM,23.292,,,,,
1333,07/06/22 11:00:00 AM,29.853,,,,,
1334,07/06/22 12:00:00 PM,32.807,,,,,
1335,07/06/22 01:00:00 PM,33.848,,,,,
1336,07/06/22 02:00:00 PM,26.488,,,,,
1337,07/06/22 03:00:00 PM,27.468,,,,,
1338,07/06/22 04:00:00 PM,32.188,,,,,
1339,07/06/22 05:00:00 PM,29.853,,,,,
1340,07/06/22 06:00:00 PM,21.855,,,,,
1341,07/06/22 07:00:00 PM,18.806,,,,,
1342,07/06/22 08:00:00 PM,18.236,,,,,
1343,07/06/22 09:00:00 PM,17.950,,,,,
1344,07/06/22 10:00:00 PM,17.475,,,,,
1345,07/06/22 11:00:00 PM,16.523,,,,,
1346,07/07/22 12:00:00 AM,15.664,,,,,
1347,07/07/22 01:00:00 AM,14.804,,,,,
1348,07/07/22 02:00:00 AM,14.038,,,,,
1349,07/07/22 03:00:00 AM,14.517,,,,,
1350,07/07/22 04:00:00 AM,14.230,,,,,
1351,07/07/22 05:00:00 AM,14.230,,,,,
1352,07/07/22 06:00:00 AM,14.804,,,,,
1353,07/07/22 07:00:00 AM,20.519,,,,,
1354,07/07/22 08:00:00 AM,24.641,,,,,
1355,07/07/22 09:00:00 AM,23.388,,,,,
1356,07/07/22 10:00:00 AM,25.319,,,,,
1357,07/07/22 11:00:00 AM,30.659,,,,,
1358,07/07/22 12:00:00 PM,33.639,,,,,
1359,07/07/22 01:00:00 PM,34.374,,,,,
1360,07/07/22 02:00:00 PM,26.488,,,,,
1361,07/07/22 03:00:00 PM,27.862,,,,,
1362,07/07/22 04:00:00 PM,33.535,,,,,
1363,07/07/22 05:00:00 PM,30.558,,,,,
1364,07/07/22 06:00:00 PM,22.046,,,,,
1365,07/07/22 07:00:00 PM,19.472,,,,,
1366,07/07/22 08:00:00 PM,19.282,,,,,
1367,07/07/22 09:00:00 PM,18.806,,,,,
1368,07/07/22 10:00:00 PM,16.808,,,,,
1369,07/07/22 11:00:00 PM,16.903,,,,,
1370,07/08/22 12:00:00 AM,16.427,,,,,
1371,07/08/22 01:00:00 AM,15.951,,,,,
1372,07/08/22 02:00:00 AM,15.473,,,,,
1373,07/08/22 03:00:00 AM,14.996,,,,,
1374,07/08/22 04:00:00 AM,14.517,,,,,
1375,07/08/22 05:00:00 AM,13.942,,,,,
1376,07/08/22 06:00:00 AM,14.996,,,,,
1377,07/08/22 07:00:00 AM,20.615,,,,,
1378,07/08/22 08:00:00 AM,25.416,,,,,
1379,07/08/22 09:00:00 AM,23.966,,,,,
1380,07/08/22 10:00:00 AM,27.272,,,,,
1381,07/08/22 11:00:00 AM,31.370,,,,,
1382,07/08/22 12:00:00 PM,33.535,,,,,
1383,07/08/22 01:00:00 PM,37.714,,,,,
1384,07/08/22 02:00:00 PM,29.352,,,,,
1385,07/08/22 03:00:00 PM,30.862,,,,,
1386,07/08/22 04:00:00 PM,29.953,,,,,
1387,07/08/22 05:00:00 PM,30.558,,,,,
1388,07/08/22 06:00:00 PM,22.142,,,,,
1389,07/08/22 07:00:00 PM,19.472,,,,,
1390,07/08/22 08:00:00 PM,18.806,,,,,
1391,07/08/22 09:00:00 PM,19.282,,,,,
1392,07/08/22 10:00:00 PM,16.903,,,,,
1393,07/08/22 11:00:00 PM,17.379,,,,,
1394,07/09/22 12:00:00 AM,16.999,,,,,
1395,07/09/22 01:00:00 AM,17.094,,,,,
1396,07/09/22 02:00:00 AM,17.094,,,,,
1397,07/09/22 03:00:00 AM,16.999,,,,,
1398,07/09/22 04:00:00 AM,16.999,,,,,
1399,07/09/22 05:00:00 AM,16.713,,,,,
1400,07/09/22 06:00:00 AM,17.094,,,,,
1401,07/09/22 07:00:00 AM,20.901,,,,,
1402,07/09/22 08:00:00 AM,26.292,,,,,
1403,07/09/22 09:00:00 AM,23.966,,,,,
1404,07/09/22 10:00:00 AM,27.567,,,,,
1405,07/09/22 11:00:00 AM,26.585,,,,,
1406,07/09/22 12:00:00 PM,29.953,,,,,
1407,07/09/22 01:00:00 PM,35.435,,,,,
1408,07/09/22 02:00:00 PM,30.154,,,,,
1409,07/09/22 03:00:00 PM,21.378,,,,,
1410,07/09/22 04:00:00 PM,22.333,,,,,
1411,07/09/22 05:00:00 PM,22.046,,,,,
1412,07/09/22 06:00:00 PM,20.805,,,,,
1413,07/09/22 07:00:00 PM,19.662,,,,,
1414,07/09/22 08:00:00 PM,19.662,,,,,
1415,07/09/22 09:00:00 PM,19.948,,,,,
1416,07/09/22 10:00:00 PM,17.379,,,,,
1417,07/09/22 11:00:00 PM,17.284,,,,,
1418,07/10/22 12:00:00 AM,17.570,,,,,
1419,07/10/22 01:00:00 AM,17.284,,,,,
1420,07/10/22 02:00:00 AM,16.808,,,,,
1421,07/10/22 03:00:00 AM,16.618,,,,,
1422,07/10/22 04:00:00 AM,16.808,,,,,
1423,07/10/22 05:00:00 AM,16.523,,,,,
1424,07/10/22 06:00:00 AM,17.475,,,,,
1425,07/10/22 07:00:00 AM,21.473,,,,,
1426,07/10/22 08:00:00 AM,26.000,,,,,
1427,07/10/22 09:00:00 AM,24.062,,,,,
1428,07/10/22 10:00:00 AM,26.195,,,,,
1429,07/10/22 11:00:00 AM,26.292,,,,,
1430,07/10/22 12:00:00 PM,28.159,,,,,
1431,07/10/22 01:00:00 PM,24.738,,,,,
1432,07/10/22 02:00:00 PM,24.255,,,,,
1433,07/10/22 03:00:00 PM,26.683,,,,,
1434,07/10/22 04:00:00 PM,25.610,,,,,
1435,07/10/22 05:00:00 PM,25.222,,,,,
1436,07/10/22 06:00:00 PM,22.238,,,,,
1437,07/10/22 07:00:00 PM,20.615,,,,,
1438,07/10/22 08:00:00 PM,19.662,,,,,
1439,07/10/22 09:00:00 PM,19.377,,,,,
1440,07/10/22 10:00:00 PM,17.379,,,,,
1441,07/10/22 11:00:00 PM,17.094,,,,,
1442,07/11/22 12:00:00 AM,17.189,,,,,
1443,07/11/22 01:00:00 AM,17.379,,,,,
1444,07/11/22 02:00:00 AM,17.284,,,,,
1445,07/11/22 03:00:00 AM,17.379,,,,,
1446,07/11/22 04:00:00 AM,17.284,,,,,
1447,07/11/22 05:00:00 AM,17.570,,,,,
1448,07/11/22 06:00:00 AM,17.665,,,,,
1449,07/11/22 07:00:00 AM,21.091,,,,,
1450,07/11/22 08:00:00 AM,25.222,,,,,
1451,07/11/22 09:00:00 AM,23.966,,,,,
1452,07/11/22 10:00:00 AM,30.356,,,,,
1453,07/11/22 11:00:00 AM,29.053,,,,,
1454,07/11/22 12:00:00 PM,23.388,,,,,
1455,07/11/22 01:00:00 PM,21.473,,,,,
1456,07/11/22 02:00:00 PM,26.097,,,,,
1457,07/11/22 03:00:00 PM,24.835,,,,,
1458,07/11/22 04:00:00 PM,22.333,,,,,
1459,07/11/22 05:00:00 PM,23.196,,,,,
1460,07/11/22 06:00:00 PM,21.664,,,,,
1461,07/11/22 07:00:00 PM,20.138,,,,,
1462,07/11/22 08:00:00 PM,20.138,,,,,
1463,07/11/22 09:00:00 PM,19.758,,,,,
1464,07/11/22 10:00:00 PM,18.045,,,,,
1465,07/11/22 11:00:00 PM,17.665,,,,,
1466,07/12/22 12:00:00 AM,17.189,,,,,
1467,07/12/22 01:00:00 AM,16.618,,,,,
1468,07/12/22 02:00:00 AM,16.046,,,,,
1469,07/12/22 03:00:00 AM,15.951,,,,,
1470,07/12/22 04:00:00 AM,15.855,,,,,
1471,07/12/22 05:00:00 AM,15.951,,,,,
1472,07/12/22 06:00:00 AM,16.141,,,,,
1473,07/12/22 07:00:00 AM,20.996,,,,,
1474,07/12/22 08:00:00 AM,25.513,,,,,
1475,07/12/22 09:00:00 AM,23.869,,,,,
1476,07/12/22 10:00:00 AM,28.953,,,,,
1477,07/12/22 11:00:00 AM,28.953,,,,,
1478,07/12/22 12:00:00 PM,32.911,,,,,
1479,07/12/22 01:00:00 PM,27.468,,,,,
1480,07/12/22 02:00:00 PM,21.282,,,,,
1481,07/12/22 03:00:00 PM,20.615,,,,,
1482,07/12/22 04:00:00 PM,22.621,,,,,
1483,07/12/22 05:00:00 PM,23.869,,,,,
1484,07/12/22 06:00:00 PM,22.046,,,,,
1485,07/12/22 07:00:00 PM,20.901,,,,,
1486,07/12/22 08:00:00 PM,20.138,,,,,
1487,07/12/22 09:00:00 PM,19.662,,,,,
1488,07/12/22 10:00:00 PM,18.426,,,,,
1489,07/12/22 11:00:00 PM,18.236,,,,,
1490,07/13/22 12:00:00 AM,18.140,,,,,
1491,07/13/22 01:00:00 AM,18.045,,,,,
1492,07/13/22 02:00:00 AM,17.665,,,,,
1493,07/13/22 03:00:00 AM,17.189,,,,,
1494,07/13/22 04:00:00 AM,17.189,,,,,
1495,07/13/22 05:00:00 AM,16.903,,,,,
1496,07/13/22 06:00:00 AM,17.475,,,,,
1497,07/13/22 07:00:00 AM,21.091,,,,,
1498,07/13/22 08:00:00 AM,26.390,,,,,
1499,07/13/22 09:00:00 AM,25.028,,,,,
1500,07/13/22 10:00:00 AM,28.754,,,,,
1501,07/13/22 11:00:00 AM,25.708,,,,,
1502,07/13/22 12:00:00 PM,25.513,,,,,
1503,07/13/22 01:00:00 PM,24.158,,,,,
1504,07/13/22 02:00:00 PM,25.805,,,,,
1505,07/13/22 03:00:00 PM,24.062,,,,,
1506,07/13/22 04:00:00 PM,29.053,,,,,
1507,07/13/22 05:00:00 PM,26.390,,,,,
1508,07/13/22 06:00:00 PM,23.388,,,,,
1509,07/13/22 07:00:00 PM,21.091,,,,,
1510,07/13/22 08:00:00 PM,20.043,,,,,
1511,07/13/22 09:00:00 PM,19.853,,,,,
1512,07/13/22 10:00:00 PM,18.331,,,,,
1513,07/13/22 11:00:00 PM,18.140,,,,,
1514,07/14/22 12:00:00 AM,18.140,,,,,
1515,07/14/22 01:00:00 AM,18.140,,,,,
1516,07/14/22 02:00:00 AM,17.665,,,,,
1517,07/14/22 03:00:00 AM,17.189,,,,,
1518,07/14/22 04:00:00 AM,16.713,,,,,
1519,07/14/22 05:00:00 AM,16.618,,,,,
1520,07/14/22 06:00:00 AM,16.713,,,,,
1521,07/14/22 07:00:00 AM,18.901,,,,,
1522,07/14/22 08:00:00 AM,26.195,,,,,
1523,07/14/22 09:00:00 AM,24.641,,,,,
1524,07/14/22 10:00:00 AM,27.173,,,,,
1525,07/14/22 11:00:00 AM,25.805,,,,,
1526,07/14/22 12:00:00 PM,22.429,,,,,
1527,07/14/22 01:00:00 PM,20.805,,,,,
1528,07/14/22 02:00:00 PM,20.424,,,,,
1529,07/14/22 03:00:00 PM,22.429,,,,,
1530,07/14/22 04:00:00 PM,20.043,,,,,
1531,07/14/22 05:00:00 PM,19.853,,,,,
1532,07/14/22 06:00:00 PM,19.662,,,,,
1533,07/14/22 07:00:00 PM,19.662,,,,,
1534,07/14/22 08:00:00 PM,18.140,,,,,
1535,07/14/22 09:00:00 PM,16.903,,,,,
1536,07/14/22 10:00:00 PM,17.189,,,,,
1537,07/14/22 11:00:00 PM,17.475,,,,,
1538,07/15/22 12:00:00 AM,17.665,,,,,
1539,07/15/22 01:00:00 AM,17.570,,,,,
1540,07/15/22 02:00:00 AM,17.189,,,,,
1541,07/15/22 03:00:00 AM,17.189,,,,,
1542,07/15/22 04:00:00 AM,17.189,,,,,
1543,07/15/22 05:00:00 AM,17.094,,,,,
1544,07/15/22 06:00:00 AM,17.094,,,,,
1545,07/15/22 07:00:00 AM,21.569,,,,,
1546,07/15/22 08:00:00 AM,25.222,,,,,
1547,07/15/22 09:00:00 AM,24.835,,,,,
1548,07/15/22 10:00:00 AM,27.468,,,,,
1549,07/15/22 11:00:00 AM,31.064,,,,,
1550,07/15/22 12:00:00 PM,34.163,,,,,
1551,07/15/22 01:00:00 PM,31.268,,,,,
1552,07/15/22 02:00:00 PM,31.676,,,,,
1553,07/15/22 03:00:00 PM,35.756,,,,,
1554,07/15/22 04:00:00 PM,26.390,,,,,
1555,07/15/22 05:00:00 PM,21.951,,,,,
1556,07/15/22 06:00:00 PM,24.641,,,,,
1557,07/15/22 07:00:00 PM,21.282,,,,,
1558,07/15/22 08:00:00 PM,20.329,,,,,
1559,07/15/22 09:00:00 PM,19.853,,,,,
1560,07/15/22 10:00:00 PM,18.426,,,,,
1561,07/15/22 11:00:00 PM,18.331,,,,,
1562,07/16/22 12:00:00 AM,18.521,,,,,
1563,07/16/22 01:00:00 AM,17.760,,,,,
1564,07/16/22 02:00:00 AM,17.189,,,,,
1565,07/16/22 03:00:00 AM,16.618,,,,,
1566,07/16/22 04:00:00 AM,16.523,,,,,
1567,07/16/22 05:00:00 AM,16.141,,,,,
1568,07/16/22 06:00:00 AM,16.332,,,,,
